Name,Surname,FinalScore
Name88605,Surname88605,2.84
Name88733,Surname88733,2.84
Name88887,Surname88887,2.84
Name88953,Surname88953,2.84
Name89032,Surname89032,2.84
Name89124,Surname89124,2.84
Name89435,Surname89435,2.84
Name89655,Surname89655,2.84
Name89869,Surname89869,2.84
Name90017,Surname90017,2.84
Name90254,Surname90254,2.84
Name90275,Surname90275,2.84
Name90292,Surname90292,2.84
Name90445,Surname90445,2.84
Name90539,Surname90539,2.84
Name90664,Surname90664,2.84
Name90686,Surname90686,2.84
Name90859,Surname90859,2.84
Name90891,Surname90891,2.84
Name90905,Surname90905,2.84
Name91022,Surname91022,2.84
Name91177,Surname91177,2.84
Name91451,Surname91451,2.84
Name91669,Surname91669,2.84
Name91738,Surname91738,2.84
Name91901,Surname91901,2.84
Name92044,Surname92044,2.84
Name92125,Surname92125,2.84
Name92198,Surname92198,2.84
Name92445,Surname92445,2.84
Name92485,Surname92485,2.84
Name92610,Surname92610,2.84
Name93204,Surname93204,2.84
Name93581,Surname93581,2.84
Name93845,Surname93845,2.84
Name94013,Surname94013,2.84
Name94022,Surname94022,2.84
Name94142,Surname94142,2.84
Name94196,Surname94196,2.84
Name94372,Surname94372,2.84
Name94467,Surname94467,2.84
Name94685,Surname94685,2.84
Name94890,Surname94890,2.84
Name95153,Surname95153,2.84
Name95400,Surname95400,2.84
Name96128,Surname96128,2.84
Name96139,Surname96139,2.84
Name96576,Surname96576,2.84
Name97152,Surname97152,2.84
Name97245,Surname97245,2.84
Name97363,Surname97363,2.84
Name97437,Surname97437,2.84
Name97626,Surname97626,2.84
Name97687,Surname97687,2.84
Name97782,Surname97782,2.84
Name98048,Surname98048,2.84
Name98073,Surname98073,2.84
Name98222,Surname98222,2.84
Name98630,Surname98630,2.84
Name99128,Surname99128,2.84
Name99429,Surname99429,2.84
Name99677,Surname99677,2.84
Name99771,Surname99771,2.84
Name99842,Surname99842,2.84
Name85,Surname85,2.88
Name193,Surname193,2.88
Name1056,Surname1056,2.88
Name1320,Surname1320,2.88
Name2106,Surname2106,2.88
Name2289,Surname2289,2.88
Name2619,Surname2619,2.88
Name3028,Surname3028,2.88
Name3542,Surname3542,2.88
Name3707,Surname3707,2.88
Name3757,Surname3757,2.88
Name4095,Surname4095,2.88
Name4096,Surname4096,2.88
Name4881,Surname4881,2.88
Name4981,Surname4981,2.88
Name5000,Surname5000,2.88
Name5170,Surname5170,2.88
Name5271,Surname5271,2.88
Name5665,Surname5665,2.88
Name6154,Surname6154,2.88
Name6833,Surname6833,2.88
Name6904,Surname6904,2.88
Name7133,Surname7133,2.88
Name7381,Surname7381,2.88
Name9097,Surname9097,2.88
Name9179,Surname9179,2.88
Name9395,Surname9395,2.88
Name9642,Surname9642,2.88
Name9846,Surname9846,2.88
Name10912,Surname10912,2.88
Name11023,Surname11023,2.88
Name11388,Surname11388,2.88
Name11642,Surname11642,2.88
Name11766,Surname11766,2.88
Name13116,Surname13116,2.88
Name13218,Surname13218,2.88
Name13315,Surname13315,2.88
Name14502,Surname14502,2.88
Name14688,Surname14688,2.88
Name15241,Surname15241,2.88
Name15247,Surname15247,2.88
Name15392,Surname15392,2.88
Name15642,Surname15642,2.88
Name15834,Surname15834,2.88
Name16573,Surname16573,2.88
Name16671,Surname16671,2.88
Name16681,Surname16681,2.88
Name16697,Surname16697,2.88
Name16705,Surname16705,2.88
Name16744,Surname16744,2.88
Name16764,Surname16764,2.88
Name16935,Surname16935,2.88
Name16995,Surname16995,2.88
Name17584,Surname17584,2.88
Name17920,Surname17920,2.88
Name19304,Surname19304,2.88
Name19983,Surname19983,2.88
Name19986,Surname19986,2.88
Name20024,Surname20024,2.88
Name20515,Surname20515,2.88
Name20519,Surname20519,2.88
Name20620,Surname20620,2.88
Name20964,Surname20964,2.88
Name21131,Surname21131,2.88
Name21280,Surname21280,2.88
Name21751,Surname21751,2.88
Name21782,Surname21782,2.88
Name22327,Surname22327,2.88
Name22613,Surname22613,2.88
Name22640,Surname22640,2.88
Name22726,Surname22726,2.88
Name23449,Surname23449,2.88
Name23480,Surname23480,2.88
Name23545,Surname23545,2.88
Name23578,Surname23578,2.88
Name23650,Surname23650,2.88
Name23802,Surname23802,2.88
Name24149,Surname24149,2.88
Name24364,Surname24364,2.88
Name25006,Surname25006,2.88
Name25068,Surname25068,2.88
Name25417,Surname25417,2.88
Name25689,Surname25689,2.88
Name26004,Surname26004,2.88
Name26283,Surname26283,2.88
Name26435,Surname26435,2.88
Name26552,Surname26552,2.88
Name27018,Surname27018,2.88
Name27178,Surname27178,2.88
Name27535,Surname27535,2.88
Name27615,Surname27615,2.88
Name28085,Surname28085,2.88
Name29370,Surname29370,2.88
Name29402,Surname29402,2.88
Name29614,Surname29614,2.88
Name29668,Surname29668,2.88
Name29951,Surname29951,2.88
Name30051,Surname30051,2.88
Name30284,Surname30284,2.88
Name30364,Surname30364,2.88
Name30480,Surname30480,2.88
Name31648,Surname31648,2.88
Name31969,Surname31969,2.88
Name32292,Surname32292,2.88
Name32944,Surname32944,2.88
Name33000,Surname33000,2.88
Name33015,Surname33015,2.88
Name33230,Surname33230,2.88
Name33253,Surname33253,2.88
Name33291,Surname33291,2.88
Name33786,Surname33786,2.88
Name33794,Surname33794,2.88
Name34199,Surname34199,2.88
Name34396,Surname34396,2.88
Name34628,Surname34628,2.88
Name34721,Surname34721,2.88
Name35521,Surname35521,2.88
Name35594,Surname35594,2.88
Name35798,Surname35798,2.88
Name36361,Surname36361,2.88
Name36690,Surname36690,2.88
Name36867,Surname36867,2.88
Name37115,Surname37115,2.88
Name37426,Surname37426,2.88
Name37463,Surname37463,2.88
Name37558,Surname37558,2.88
Name38313,Surname38313,2.88
Name38444,Surname38444,2.88
Name38656,Surname38656,2.88
Name38751,Surname38751,2.88
Name38882,Surname38882,2.88
Name39006,Surname39006,2.88
Name39567,Surname39567,2.88
Name39666,Surname39666,2.88
Name39772,Surname39772,2.88
Name39960,Surname39960,2.88
Name40271,Surname40271,2.88
Name40288,Surname40288,2.88
Name40317,Surname40317,2.88
Name40537,Surname40537,2.88
Name40748,Surname40748,2.88
Name41111,Surname41111,2.88
Name41118,Surname41118,2.88
Name41251,Surname41251,2.88
Name41377,Surname41377,2.88
Name41429,Surname41429,2.88
Name41447,Surname41447,2.88
Name41500,Surname41500,2.88
Name41613,Surname41613,2.88
Name41956,Surname41956,2.88
Name42043,Surname42043,2.88
Name42615,Surname42615,2.88
Name42827,Surname42827,2.88
Name43629,Surname43629,2.88
Name43837,Surname43837,2.88
Name43839,Surname43839,2.88
Name44296,Surname44296,2.88
Name44305,Surname44305,2.88
Name44639,Surname44639,2.88
Name44695,Surname44695,2.88
Name44893,Surname44893,2.88
Name44989,Surname44989,2.88
Name45105,Surname45105,2.88
Name45131,Surname45131,2.88
Name45280,Surname45280,2.88
Name45477,Surname45477,2.88
Name45692,Surname45692,2.88
Name46121,Surname46121,2.88
Name46373,Surname46373,2.88
Name46508,Surname46508,2.88
Name46561,Surname46561,2.88
Name47118,Surname47118,2.88
Name47543,Surname47543,2.88
Name47576,Surname47576,2.88
Name47803,Surname47803,2.88
Name48019,Surname48019,2.88
Name48134,Surname48134,2.88
Name48671,Surname48671,2.88
Name49300,Surname49300,2.88
Name49504,Surname49504,2.88
Name49791,Surname49791,2.88
Name49908,Surname49908,2.88
Name50372,Surname50372,2.88
Name50376,Surname50376,2.88
Name51476,Surname51476,2.88
Name51833,Surname51833,2.88
Name52279,Surname52279,2.88
Name52529,Surname52529,2.88
Name52886,Surname52886,2.88
Name53515,Surname53515,2.88
Name54004,Surname54004,2.88
Name54006,Surname54006,2.88
Name54426,Surname54426,2.88
Name54428,Surname54428,2.88
Name54448,Surname54448,2.88
Name54512,Surname54512,2.88
Name54557,Surname54557,2.88
Name54599,Surname54599,2.88
Name54642,Surname54642,2.88
Name54935,Surname54935,2.88
Name55129,Surname55129,2.88
Name55445,Surname55445,2.88
Name55723,Surname55723,2.88
Name55956,Surname55956,2.88
Name56061,Surname56061,2.88
Name56616,Surname56616,2.88
Name56656,Surname56656,2.88
Name56777,Surname56777,2.88
Name56943,Surname56943,2.88
Name57253,Surname57253,2.88
Name57541,Surname57541,2.88
Name57550,Surname57550,2.88
Name57567,Surname57567,2.88
Name57588,Surname57588,2.88
Name58292,Surname58292,2.88
Name58309,Surname58309,2.88
Name58362,Surname58362,2.88
Name59380,Surname59380,2.88
Name59451,Surname59451,2.88
Name59597,Surname59597,2.88
Name59909,Surname59909,2.88
Name60043,Surname60043,2.88
Name60383,Surname60383,2.88
Name61015,Surname61015,2.88
Name61207,Surname61207,2.88
Name61210,Surname61210,2.88
Name61414,Surname61414,2.88
Name61815,Surname61815,2.88
Name61824,Surname61824,2.88
Name61976,Surname61976,2.88
Name62137,Surname62137,2.88
Name62874,Surname62874,2.88
Name62927,Surname62927,2.88
Name63040,Surname63040,2.88
Name63129,Surname63129,2.88
Name63293,Surname63293,2.88
Name63297,Surname63297,2.88
Name63303,Surname63303,2.88
Name63602,Surname63602,2.88
Name64050,Surname64050,2.88
Name64072,Surname64072,2.88
Name65413,Surname65413,2.88
Name65702,Surname65702,2.88
Name65809,Surname65809,2.88
Name65866,Surname65866,2.88
Name65944,Surname65944,2.88
Name65957,Surname65957,2.88
Name65996,Surname65996,2.88
Name66264,Surname66264,2.88
Name66384,Surname66384,2.88
Name66561,Surname66561,2.88
Name66849,Surname66849,2.88
Name67024,Surname67024,2.88
Name67124,Surname67124,2.88
Name67490,Surname67490,2.88
Name67579,Surname67579,2.88
Name68169,Surname68169,2.88
Name68173,Surname68173,2.88
Name68659,Surname68659,2.88
Name68913,Surname68913,2.88
Name68965,Surname68965,2.88
Name69642,Surname69642,2.88
Name69690,Surname69690,2.88
Name69825,Surname69825,2.88
Name70466,Surname70466,2.88
Name70478,Surname70478,2.88
Name70633,Surname70633,2.88
Name70876,Surname70876,2.88
Name71449,Surname71449,2.88
Name71473,Surname71473,2.88
Name72175,Surname72175,2.88
Name72475,Surname72475,2.88
Name72625,Surname72625,2.88
Name72968,Surname72968,2.88
Name73087,Surname73087,2.88
Name73279,Surname73279,2.88
Name73654,Surname73654,2.88
Name73726,Surname73726,2.88
Name73772,Surname73772,2.88
Name73830,Surname73830,2.88
Name74008,Surname74008,2.88
Name74451,Surname74451,2.88
Name74733,Surname74733,2.88
Name75167,Surname75167,2.88
Name75285,Surname75285,2.88
Name75768,Surname75768,2.88
Name75857,Surname75857,2.88
Name76151,Surname76151,2.88
Name76178,Surname76178,2.88
Name76180,Surname76180,2.88
Name76202,Surname76202,2.88
Name76480,Surname76480,2.88
Name76615,Surname76615,2.88
Name76701,Surname76701,2.88
Name76783,Surname76783,2.88
Name77011,Surname77011,2.88
Name77140,Surname77140,2.88
Name77224,Surname77224,2.88
Name77350,Surname77350,2.88
Name77633,Surname77633,2.88
Name77798,Surname77798,2.88
Name78381,Surname78381,2.88
Name78566,Surname78566,2.88
Name78777,Surname78777,2.88
Name78966,Surname78966,2.88
Name79394,Surname79394,2.88
Name79452,Surname79452,2.88
Name79616,Surname79616,2.88
Name79884,Surname79884,2.88
Name79919,Surname79919,2.88
Name80043,Surname80043,2.88
Name80079,Surname80079,2.88
Name81179,Surname81179,2.88
Name81551,Surname81551,2.88
Name81555,Surname81555,2.88
Name81558,Surname81558,2.88
Name81772,Surname81772,2.88
Name81794,Surname81794,2.88
Name82273,Surname82273,2.88
Name82767,Surname82767,2.88
Name82771,Surname82771,2.88
Name83852,Surname83852,2.88
Name83876,Surname83876,2.88
Name84720,Surname84720,2.88
Name85025,Surname85025,2.88
Name85143,Surname85143,2.88
Name85160,Surname85160,2.88
Name85369,Surname85369,2.88
Name86166,Surname86166,2.88
Name86380,Surname86380,2.88
Name86533,Surname86533,2.88
Name86605,Surname86605,2.88
Name87396,Surname87396,2.88
Name87595,Surname87595,2.88
Name87811,Surname87811,2.88
Name87840,Surname87840,2.88
Name87901,Surname87901,2.88
Name87994,Surname87994,2.88
Name88277,Surname88277,2.88
Name88667,Surname88667,2.88
Name88695,Surname88695,2.88
Name88705,Surname88705,2.88
Name89323,Surname89323,2.88
Name89669,Surname89669,2.88
Name89681,Surname89681,2.88
Name89977,Surname89977,2.88
Name90072,Surname90072,2.88
Name90105,Surname90105,2.88
Name90505,Surname90505,2.88
Name90582,Surname90582,2.88
Name91401,Surname91401,2.88
Name91533,Surname91533,2.88
Name91619,Surname91619,2.88
Name91977,Surname91977,2.88
Name92000,Surname92000,2.88
Name92405,Surname92405,2.88
Name92494,Surname92494,2.88
Name92564,Surname92564,2.88
Name92576,Surname92576,2.88
Name92611,Surname92611,2.88
Name93233,Surname93233,2.88
Name93302,Surname93302,2.88
Name93377,Surname93377,2.88
Name93669,Surname93669,2.88
Name94427,Surname94427,2.88
Name94661,Surname94661,2.88
Name94887,Surname94887,2.88
Name95049,Surname95049,2.88
Name95106,Surname95106,2.88
Name95324,Surname95324,2.88
Name95744,Surname95744,2.88
Name95821,Surname95821,2.88
Name95863,Surname95863,2.88
Name95890,Surname95890,2.88
Name96503,Surname96503,2.88
Name96695,Surname96695,2.88
Name97091,Surname97091,2.88
Name97225,Surname97225,2.88
Name97663,Surname97663,2.88
Name98030,Surname98030,2.88
Name98307,Surname98307,2.88
Name98701,Surname98701,2.88
Name98860,Surname98860,2.88
Name99035,Surname99035,2.88
Name99057,Surname99057,2.88
Name99800,Surname99800,2.88
Name33,Surname33,2.92
Name300,Surname300,2.92
Name426,Surname426,2.92
Name468,Surname468,2.92
Name771,Surname771,2.92
Name823,Surname823,2.92
Name872,Surname872,2.92
Name1648,Surname1648,2.92
Name1904,Surname1904,2.92
Name2448,Surname2448,2.92
Name2534,Surname2534,2.92
Name2691,Surname2691,2.92
Name2835,Surname2835,2.92
Name2849,Surname2849,2.92
Name2868,Surname2868,2.92
Name3019,Surname3019,2.92
Name3215,Surname3215,2.92
Name3327,Surname3327,2.92
Name3399,Surname3399,2.92
Name3534,Surname3534,2.92
Name3799,Surname3799,2.92
Name3961,Surname3961,2.92
Name4258,Surname4258,2.92
Name4269,Surname4269,2.92
Name4271,Surname4271,2.92
Name4410,Surname4410,2.92
Name4463,Surname4463,2.92
Name5039,Surname5039,2.92
Name5577,Surname5577,2.92
Name5674,Surname5674,2.92
Name5677,Surname5677,2.92
Name5693,Surname5693,2.92
Name5724,Surname5724,2.92
Name5918,Surname5918,2.92
Name5944,Surname5944,2.92
Name6353,Surname6353,2.92
Name6453,Surname6453,2.92
Name6678,Surname6678,2.92
Name6850,Surname6850,2.92
Name7029,Surname7029,2.92
Name7156,Surname7156,2.92
Name7176,Surname7176,2.92
Name7199,Surname7199,2.92
Name7243,Surname7243,2.92
Name7559,Surname7559,2.92
Name7625,Surname7625,2.92
Name7687,Surname7687,2.92
Name7702,Surname7702,2.92
Name7728,Surname7728,2.92
Name7843,Surname7843,2.92
Name8273,Surname8273,2.92
Name8307,Surname8307,2.92
Name8914,Surname8914,2.92
Name8997,Surname8997,2.92
Name9096,Surname9096,2.92
Name9248,Surname9248,2.92
Name9523,Surname9523,2.92
Name9538,Surname9538,2.92
Name9544,Surname9544,2.92
Name9731,Surname9731,2.92
Name9944,Surname9944,2.92
Name10073,Surname10073,2.92
Name10352,Surname10352,2.92
Name10395,Surname10395,2.92
Name10499,Surname10499,2.92
Name10559,Surname10559,2.92
Name10652,Surname10652,2.92
Name10704,Surname10704,2.92
Name10840,Surname10840,2.92
Name11382,Surname11382,2.92
Name11740,Surname11740,2.92
Name11837,Surname11837,2.92
Name11908,Surname11908,2.92
Name11946,Surname11946,2.92
Name12025,Surname12025,2.92
Name12073,Surname12073,2.92
Name12432,Surname12432,2.92
Name12480,Surname12480,2.92
Name12912,Surname12912,2.92
Name13469,Surname13469,2.92
Name13498,Surname13498,2.92
Name13532,Surname13532,2.92
Name13590,Surname13590,2.92
Name13642,Surname13642,2.92
Name13648,Surname13648,2.92
Name13878,Surname13878,2.92
Name13880,Surname13880,2.92
Name14099,Surname14099,2.92
Name14161,Surname14161,2.92
Name14186,Surname14186,2.92
Name14188,Surname14188,2.92
Name14226,Surname14226,2.92
Name14240,Surname14240,2.92
Name14339,Surname14339,2.92
Name14362,Surname14362,2.92
Name14514,Surname14514,2.92
Name14728,Surname14728,2.92
Name14828,Surname14828,2.92
Name14987,Surname14987,2.92
Name15009,Surname15009,2.92
Name15062,Surname15062,2.92
Name15102,Surname15102,2.92
Name15134,Surname15134,2.92
Name15396,Surname15396,2.92
Name15685,Surname15685,2.92
Name15862,Surname15862,2.92
Name15866,Surname15866,2.92
Name15998,Surname15998,2.92
Name16660,Surname16660,2.92
Name17087,Surname17087,2.92
Name17128,Surname17128,2.92
Name17149,Surname17149,2.92
Name17278,Surname17278,2.92
Name17693,Surname17693,2.92
Name17712,Surname17712,2.92
Name18010,Surname18010,2.92
Name18195,Surname18195,2.92
Name18814,Surname18814,2.92
Name18924,Surname18924,2.92
Name19242,Surname19242,2.92
Name19418,Surname19418,2.92
Name19513,Surname19513,2.92
Name20178,Surname20178,2.92
Name20296,Surname20296,2.92
Name20313,Surname20313,2.92
Name20685,Surname20685,2.92
Name21105,Surname21105,2.92
Name21340,Surname21340,2.92
Name21618,Surname21618,2.92
Name21949,Surname21949,2.92
Name22083,Surname22083,2.92
Name22317,Surname22317,2.92
Name22534,Surname22534,2.92
Name22634,Surname22634,2.92
Name22957,Surname22957,2.92
Name22998,Surname22998,2.92
Name23085,Surname23085,2.92
Name23362,Surname23362,2.92
Name23528,Surname23528,2.92
Name23567,Surname23567,2.92
Name23697,Surname23697,2.92
Name23754,Surname23754,2.92
Name23888,Surname23888,2.92
Name23928,Surname23928,2.92
Name23954,Surname23954,2.92
Name24000,Surname24000,2.92
Name24039,Surname24039,2.92
Name24154,Surname24154,2.92
Name24272,Surname24272,2.92
Name24359,Surname24359,2.92
Name24612,Surname24612,2.92
Name24964,Surname24964,2.92
Name25038,Surname25038,2.92
Name25097,Surname25097,2.92
Name25155,Surname25155,2.92
Name25245,Surname25245,2.92
Name25533,Surname25533,2.92
Name25595,Surname25595,2.92
Name25861,Surname25861,2.92
Name26137,Surname26137,2.92
Name26249,Surname26249,2.92
Name26296,Surname26296,2.92
Name26529,Surname26529,2.92
Name26700,Surname26700,2.92
Name26710,Surname26710,2.92
Name26880,Surname26880,2.92
Name27021,Surname27021,2.92
Name27304,Surname27304,2.92
Name27365,Surname27365,2.92
Name27466,Surname27466,2.92
Name27507,Surname27507,2.92
Name27587,Surname27587,2.92
Name27636,Surname27636,2.92
Name27668,Surname27668,2.92
Name27722,Surname27722,2.92
Name27817,Surname27817,2.92
Name27878,Surname27878,2.92
Name28020,Surname28020,2.92
Name28216,Surname28216,2.92
Name28370,Surname28370,2.92
Name28519,Surname28519,2.92
Name28777,Surname28777,2.92
Name28798,Surname28798,2.92
Name28803,Surname28803,2.92
Name28863,Surname28863,2.92
Name28932,Surname28932,2.92
Name29031,Surname29031,2.92
Name29073,Surname29073,2.92
Name29313,Surname29313,2.92
Name29362,Surname29362,2.92
Name29464,Surname29464,2.92
Name29703,Surname29703,2.92
Name29963,Surname29963,2.92
Name30086,Surname30086,2.92
Name30106,Surname30106,2.92
Name30124,Surname30124,2.92
Name30184,Surname30184,2.92
Name30375,Surname30375,2.92
Name30385,Surname30385,2.92
Name30390,Surname30390,2.92
Name30403,Surname30403,2.92
Name30409,Surname30409,2.92
Name30690,Surname30690,2.92
Name30761,Surname30761,2.92
Name30892,Surname30892,2.92
Name30972,Surname30972,2.92
Name31269,Surname31269,2.92
Name31585,Surname31585,2.92
Name31677,Surname31677,2.92
Name31980,Surname31980,2.92
Name32006,Surname32006,2.92
Name32213,Surname32213,2.92
Name32302,Surname32302,2.92
Name32464,Surname32464,2.92
Name32497,Surname32497,2.92
Name32569,Surname32569,2.92
Name32684,Surname32684,2.92
Name32793,Surname32793,2.92
Name32820,Surname32820,2.92
Name32994,Surname32994,2.92
Name33586,Surname33586,2.92
Name33608,Surname33608,2.92
Name33633,Surname33633,2.92
Name33896,Surname33896,2.92
Name34015,Surname34015,2.92
Name34129,Surname34129,2.92
Name34172,Surname34172,2.92
Name34174,Surname34174,2.92
Name34368,Surname34368,2.92
Name34412,Surname34412,2.92
Name34460,Surname34460,2.92
Name34698,Surname34698,2.92
Name34713,Surname34713,2.92
Name34993,Surname34993,2.92
Name35273,Surname35273,2.92
Name35377,Surname35377,2.92
Name35423,Surname35423,2.92
Name35426,Surname35426,2.92
Name35474,Surname35474,2.92
Name35627,Surname35627,2.92
Name36013,Surname36013,2.92
Name36059,Surname36059,2.92
Name36186,Surname36186,2.92
Name36204,Surname36204,2.92
Name36238,Surname36238,2.92
Name36736,Surname36736,2.92
Name36770,Surname36770,2.92
Name36853,Surname36853,2.92
Name36864,Surname36864,2.92
Name37015,Surname37015,2.92
Name37621,Surname37621,2.92
Name37751,Surname37751,2.92
Name37852,Surname37852,2.92
Name38252,Surname38252,2.92
Name38362,Surname38362,2.92
Name38509,Surname38509,2.92
Name38626,Surname38626,2.92
Name38705,Surname38705,2.92
Name38746,Surname38746,2.92
Name38888,Surname38888,2.92
Name38951,Surname38951,2.92
Name39103,Surname39103,2.92
Name39453,Surname39453,2.92
Name39500,Surname39500,2.92
Name39514,Surname39514,2.92
Name39733,Surname39733,2.92
Name40077,Surname40077,2.92
Name40226,Surname40226,2.92
Name40252,Surname40252,2.92
Name40416,Surname40416,2.92
Name40460,Surname40460,2.92
Name40536,Surname40536,2.92
Name40660,Surname40660,2.92
Name40684,Surname40684,2.92
Name41527,Surname41527,2.92
Name41554,Surname41554,2.92
Name41640,Surname41640,2.92
Name41651,Surname41651,2.92
Name41705,Surname41705,2.92
Name41820,Surname41820,2.92
Name41991,Surname41991,2.92
Name42069,Surname42069,2.92
Name42214,Surname42214,2.92
Name42427,Surname42427,2.92
Name42430,Surname42430,2.92
Name42572,Surname42572,2.92
Name42785,Surname42785,2.92
Name42805,Surname42805,2.92
Name42834,Surname42834,2.92
Name43020,Surname43020,2.92
Name43264,Surname43264,2.92
Name43322,Surname43322,2.92
Name43416,Surname43416,2.92
Name43438,Surname43438,2.92
Name43600,Surname43600,2.92
Name43644,Surname43644,2.92
Name43645,Surname43645,2.92
Name43800,Surname43800,2.92
Name43976,Surname43976,2.92
Name44017,Surname44017,2.92
Name44184,Surname44184,2.92
Name44190,Surname44190,2.92
Name44500,Surname44500,2.92
Name44588,Surname44588,2.92
Name44645,Surname44645,2.92
Name45145,Surname45145,2.92
Name45366,Surname45366,2.92
Name45515,Surname45515,2.92
Name45530,Surname45530,2.92
Name45767,Surname45767,2.92
Name45994,Surname45994,2.92
Name46285,Surname46285,2.92
Name46421,Surname46421,2.92
Name46448,Surname46448,2.92
Name46555,Surname46555,2.92
Name46556,Surname46556,2.92
Name46654,Surname46654,2.92
Name46695,Surname46695,2.92
Name46744,Surname46744,2.92
Name46753,Surname46753,2.92
Name46794,Surname46794,2.92
Name46846,Surname46846,2.92
Name46993,Surname46993,2.92
Name47123,Surname47123,2.92
Name47601,Surname47601,2.92
Name47669,Surname47669,2.92
Name48070,Surname48070,2.92
Name48074,Surname48074,2.92
Name48139,Surname48139,2.92
Name48503,Surname48503,2.92
Name48504,Surname48504,2.92
Name48592,Surname48592,2.92
Name48652,Surname48652,2.92
Name49129,Surname49129,2.92
Name49161,Surname49161,2.92
Name49217,Surname49217,2.92
Name49345,Surname49345,2.92
Name49493,Surname49493,2.92
Name49916,Surname49916,2.92
Name49961,Surname49961,2.92
Name50035,Surname50035,2.92
Name50038,Surname50038,2.92
Name50132,Surname50132,2.92
Name50418,Surname50418,2.92
Name50435,Surname50435,2.92
Name50551,Surname50551,2.92
Name50690,Surname50690,2.92
Name50800,Surname50800,2.92
Name50849,Surname50849,2.92
Name51051,Surname51051,2.92
Name51084,Surname51084,2.92
Name51491,Surname51491,2.92
Name51515,Surname51515,2.92
Name51516,Surname51516,2.92
Name51608,Surname51608,2.92
Name51869,Surname51869,2.92
Name51897,Surname51897,2.92
Name52065,Surname52065,2.92
Name52415,Surname52415,2.92
Name52423,Surname52423,2.92
Name52618,Surname52618,2.92
Name52702,Surname52702,2.92
Name52792,Surname52792,2.92
Name52831,Surname52831,2.92
Name52891,Surname52891,2.92
Name52947,Surname52947,2.92
Name53031,Surname53031,2.92
Name53153,Surname53153,2.92
Name53167,Surname53167,2.92
Name53554,Surname53554,2.92
Name53603,Surname53603,2.92
Name53692,Surname53692,2.92
Name54070,Surname54070,2.92
Name54144,Surname54144,2.92
Name54393,Surname54393,2.92
Name54842,Surname54842,2.92
Name55171,Surname55171,2.92
Name55379,Surname55379,2.92
Name55419,Surname55419,2.92
Name55505,Surname55505,2.92
Name55654,Surname55654,2.92
Name55684,Surname55684,2.92
Name55772,Surname55772,2.92
Name56052,Surname56052,2.92
Name56316,Surname56316,2.92
Name56400,Surname56400,2.92
Name56443,Surname56443,2.92
Name56451,Surname56451,2.92
Name56707,Surname56707,2.92
Name56771,Surname56771,2.92
Name56793,Surname56793,2.92
Name56814,Surname56814,2.92
Name57096,Surname57096,2.92
Name57182,Surname57182,2.92
Name57232,Surname57232,2.92
Name57297,Surname57297,2.92
Name57773,Surname57773,2.92
Name57799,Surname57799,2.92
Name57897,Surname57897,2.92
Name58035,Surname58035,2.92
Name58046,Surname58046,2.92
Name58073,Surname58073,2.92
Name58079,Surname58079,2.92
Name58573,Surname58573,2.92
Name58683,Surname58683,2.92
Name58845,Surname58845,2.92
Name59123,Surname59123,2.92
Name59173,Surname59173,2.92
Name59875,Surname59875,2.92
Name59942,Surname59942,2.92
Name59972,Surname59972,2.92
Name60057,Surname60057,2.92
Name60237,Surname60237,2.92
Name60293,Surname60293,2.92
Name60516,Surname60516,2.92
Name60668,Surname60668,2.92
Name60794,Surname60794,2.92
Name61176,Surname61176,2.92
Name61195,Surname61195,2.92
Name61217,Surname61217,2.92
Name61357,Surname61357,2.92
Name61432,Surname61432,2.92
Name61485,Surname61485,2.92
Name61614,Surname61614,2.92
Name61619,Surname61619,2.92
Name61626,Surname61626,2.92
Name61712,Surname61712,2.92
Name61999,Surname61999,2.92
Name62036,Surname62036,2.92
Name62042,Surname62042,2.92
Name62468,Surname62468,2.92
Name62580,Surname62580,2.92
Name62685,Surname62685,2.92
Name62838,Surname62838,2.92
Name62895,Surname62895,2.92
Name62984,Surname62984,2.92
Name63086,Surname63086,2.92
Name63136,Surname63136,2.92
Name63162,Surname63162,2.92
Name63197,Surname63197,2.92
Name63216,Surname63216,2.92
Name63309,Surname63309,2.92
Name63342,Surname63342,2.92
Name64064,Surname64064,2.92
Name64510,Surname64510,2.92
Name64705,Surname64705,2.92
Name64804,Surname64804,2.92
Name65084,Surname65084,2.92
Name65098,Surname65098,2.92
Name65217,Surname65217,2.92
Name65362,Surname65362,2.92
Name65467,Surname65467,2.92
Name65508,Surname65508,2.92
Name65597,Surname65597,2.92
Name65604,Surname65604,2.92
Name65820,Surname65820,2.92
Name66178,Surname66178,2.92
Name66443,Surname66443,2.92
Name66644,Surname66644,2.92
Name66851,Surname66851,2.92
Name66996,Surname66996,2.92
Name67115,Surname67115,2.92
Name67142,Surname67142,2.92
Name67203,Surname67203,2.92
Name67750,Surname67750,2.92
Name68094,Surname68094,2.92
Name68151,Surname68151,2.92
Name68429,Surname68429,2.92
Name68759,Surname68759,2.92
Name68873,Surname68873,2.92
Name69002,Surname69002,2.92
Name69246,Surname69246,2.92
Name69691,Surname69691,2.92
Name69699,Surname69699,2.92
Name69734,Surname69734,2.92
Name69770,Surname69770,2.92
Name69781,Surname69781,2.92
Name69945,Surname69945,2.92
Name70243,Surname70243,2.92
Name70436,Surname70436,2.92
Name70448,Surname70448,2.92
Name70529,Surname70529,2.92
Name70610,Surname70610,2.92
