Name,Surname,FinalScore
Name3037,Surname3037,7.96
Name7328,Surname7328,7.96
Name7644,Surname7644,7.96
Name6952,Surname6952,7.96
Name9962,Surname9962,7.96
Name6485,Surname6485,7.96
Name2602,Surname2602,7.96
Name6777,Surname6777,7.96
Name2931,Surname2931,7.96
Name8058,Surname8058,7.96
Name8614,Surname8614,7.96
Name6834,Surname6834,7.96
Name3765,Surname3765,7.96
Name274,Surname274,7.96
Name2478,Surname2478,7.96
Name9349,Surname9349,7.96
Name9397,Surname9397,7.96
Name4459,Surname4459,7.96
Name4410,Surname4410,7.96
Name5430,Surname5430,7.96
Name216,Surname216,7.96
Name4864,Surname4864,7.96
Name5940,Surname5940,7.96
Name5006,Surname5006,7.96
Name5959,Surname5959,7.96
Name6042,Surname6042,7.96
Name9704,Surname9704,7.96
Name2411,Surname2411,7.96
Name9610,Surname9610,7.96
Name2351,Surname2351,7.96
Name3198,Surname3198,7.96
Name5523,Surname5523,7.96
Name9037,Surname9037,7.96
Name9862,Surname9862,7.96
Name9865,Surname9865,7.96
Name5831,Surname5831,7.96
Name9242,Surname9242,7.96
Name4811,Surname4811,7.96
Name4772,Surname4772,7.96
Name6339,Surname6339,7.92
Name6604,Surname6604,7.92
Name26,Surname26,7.92
Name8431,Surname8431,7.92
Name14,Surname14,7.92
Name8281,Surname8281,7.92
Name9498,Surname9498,7.92
Name9506,Surname9506,7.92
Name2707,Surname2707,7.92
Name8764,Surname8764,7.92
Name6296,Surname6296,7.92
Name2334,Surname2334,7.92
Name6542,Surname6542,7.92
Name757,Surname757,7.92
Name5287,Surname5287,7.92
Name2303,Surname2303,7.92
Name9568,Surname9568,7.92
Name5209,Surname5209,7.92
Name2949,Surname2949,7.92
Name464,Surname464,7.92
Name462,Surname462,7.92
Name377,Surname377,7.92
Name4687,Surname4687,7.92
Name2956,Surname2956,7.92
Name2566,Surname2566,7.92
Name6424,Surname6424,7.92
Name5683,Surname5683,7.92
Name286,Surname286,7.92
Name3507,Surname3507,7.92
Name4120,Surname4120,7.92
Name6737,Surname6737,7.92
Name4025,Surname4025,7.92
Name3181,Surname3181,7.92
Name6751,Surname6751,7.92
Name8641,Surname8641,7.92
Name3102,Surname3102,7.92
Name2743,Surname2743,7.92
Name6661,Surname6661,7.92
Name2137,Surname2137,7.92
Name1968,Surname1968,7.92
Name6825,Surname6825,7.92
Name9181,Surname9181,7.92
Name9376,Surname9376,7.92
Name4325,Surname4325,7.92
Name567,Surname567,7.92
Name3403,Surname3403,7.92
Name497,Surname497,7.92
Name5476,Surname5476,7.92
Name5887,Surname5887,7.92
Name6369,Surname6369,7.92
Name5439,Surname5439,7.92
Name7084,Surname7084,7.92
Name5929,Surname5929,7.92
Name4063,Surname4063,7.92
Name5410,Surname5410,7.92
Name5712,Surname5712,7.92
Name6192,Surname6192,7.92
Name945,Surname945,7.92
Name7568,Surname7568,7.92
Name4498,Surname4498,7.92
Name4823,Surname4823,7.92
Name2670,Surname2670,7.92
Name8030,Surname8030,7.92
Name7828,Surname7828,7.92
Name3806,Surname3806,7.92
Name989,Surname989,7.92
Name7790,Surname7790,7.92
Name921,Surname921,7.92
Name3797,Surname3797,7.92
Name2990,Surname2990,7.92
Name3311,Surname3311,7.92
Name4989,Surname4989,7.92
Name1069,Surname1069,7.92
Name895,Surname895,7.92
Name9753,Surname9753,7.92
Name6145,Surname6145,7.92
Name2532,Surname2532,7.92
Name5121,Surname5121,7.92
Name7976,Surname7976,7.92
Name7539,Surname7539,7.92
Name3460,Surname3460,7.92
Name2387,Surname2387,7.92
Name423,Surname423,7.92
Name46,Surname46,7.92
Name3148,Surname3148,7.92
Name9949,Surname9949,7.92
Name4433,Surname4433,7.92
Name6200,Surname6200,7.92
Name7768,Surname7768,7.88
Name363,Surname363,7.88
Name6840,Surname6840,7.88
Name636,Surname636,7.88
Name256,Surname256,7.88
Name4465,Surname4465,7.88
Name9952,Surname9952,7.88
Name50,Surname50,7.88
Name7013,Surname7013,7.88
Name9390,Surname9390,7.88
Name4458,Surname4458,7.88
Name5483,Surname5483,7.88
Name4962,Surname4962,7.88
Name5882,Surname5882,7.88
Name918,Surname918,7.88
Name7998,Surname7998,7.88
Name1622,Surname1622,7.88
Name580,Surname580,7.88
Name6111,Surname6111,7.88
Name3510,Surname3510,7.88
Name4033,Surname4033,7.88
Name2500,Surname2500,7.88
Name4674,Surname4674,7.88
Name8506,Surname8506,7.88
Name4863,Surname4863,7.88
Name1644,Surname1644,7.88
Name2759,Surname2759,7.88
Name1574,Surname1574,7.88
Name7824,Surname7824,7.88
Name4580,Surname4580,7.88
Name5755,Surname5755,7.88
Name9925,Surname9925,7.88
Name7773,Surname7773,7.88
Name502,Surname502,7.88
Name9513,Surname9513,7.88
Name4369,Surname4369,7.88
Name2811,Surname2811,7.88
Name7610,Surname7610,7.88
Name2987,Surname2987,7.88
Name4231,Surname4231,7.88
Name9903,Surname9903,7.88
Name9578,Surname9578,7.88
Name191,Surname191,7.88
Name784,Surname784,7.88
Name7553,Surname7553,7.88
Name5223,Surname5223,7.88
Name6019,Surname6019,7.88
Name9611,Surname9611,7.88
Name6184,Surname6184,7.88
Name5454,Surname5454,7.88
Name9888,Surname9888,7.88
Name2555,Surname2555,7.88
Name2943,Surname2943,7.88
Name687,Surname687,7.88
Name2676,Surname2676,7.88
Name2350,Surname2350,7.88
Name4599,Surname4599,7.88
Name2805,Surname2805,7.88
Name7417,Surname7417,7.88
Name3074,Surname3074,7.88
Name7478,Surname7478,7.88
Name7298,Surname7298,7.84
Name2750,Surname2750,7.84
Name1607,Surname1607,7.84
Name5709,Surname5709,7.84
Name8326,Surname8326,7.84
Name8715,Surname8715,7.84
Name5064,Surname5064,7.84
Name9283,Surname9283,7.84
Name2861,Surname2861,7.84
Name9586,Surname9586,7.84
Name7925,Surname7925,7.84
Name9627,Surname9627,7.84
Name1679,Surname1679,7.84
Name4280,Surname4280,7.84
Name7456,Surname7456,7.84
Name4102,Surname4102,7.84
Name4548,Surname4548,7.84
Name4650,Surname4650,7.84
Name4716,Surname4716,7.84
Name2220,Surname2220,7.84
Name3003,Surname3003,7.84
Name4345,Surname4345,7.84
Name2459,Surname2459,7.84
Name4593,Surname4593,7.84
Name8559,Surname8559,7.84
Name4985,Surname4985,7.84
Name3759,Surname3759,7.84
Name3781,Surname3781,7.84
Name1114,Surname1114,7.84
Name8463,Surname8463,7.84
Name3989,Surname3989,7.84
Name2150,Surname2150,7.84
Name9698,Surname9698,7.84
Name8677,Surname8677,7.84
Name8012,Surname8012,7.84
Name2656,Surname2656,7.84
Name9556,Surname9556,7.84
Name2111,Surname2111,7.84
Name5323,Surname5323,7.84
Name200,Surname200,7.84
Name5004,Surname5004,7.84
Name2264,Surname2264,7.84
Name205,Surname205,7.84
Name2709,Surname2709,7.84
Name3588,Surname3588,7.84
Name9363,Surname9363,7.84
Name4322,Surname4322,7.84
Name45,Surname45,7.84
Name7122,Surname7122,7.84
Name9520,Surname9520,7.84
Name8898,Surname8898,7.84
Name371,Surname371,7.84
Name350,Surname350,7.84
Name1912,Surname1912,7.84
Name2830,Surname2830,7.84
Name8959,Surname8959,7.84
Name1797,Surname1797,7.84
Name9129,Surname9129,7.84
Name3468,Surname3468,7.84
Name2831,Surname2831,7.84
Name508,Surname508,7.84
Name6401,Surname6401,7.84
Name8953,Surname8953,7.84
Name8947,Surname8947,7.84
Name343,Surname343,7.84
Name6161,Surname6161,7.84
Name8821,Surname8821,7.84
Name9182,Surname9182,7.84
Name6101,Surname6101,7.84
Name430,Surname430,7.84
Name1773,Surname1773,7.84
Name6958,Surname6958,7.8
Name5946,Surname5946,7.8
Name6060,Surname6060,7.8
Name5707,Surname5707,7.8
Name9279,Surname9279,7.8
Name6489,Surname6489,7.8
Name7544,Surname7544,7.8
Name9341,Surname9341,7.8
Name6798,Surname6798,7.8
Name3026,Surname3026,7.8
Name4422,Surname4422,7.8
Name3443,Surname3443,7.8
Name4600,Surname4600,7.8
Name6071,Surname6071,7.8
Name1571,Surname1571,7.8
Name515,Surname515,7.8
Name8282,Surname8282,7.8
Name2364,Surname2364,7.8
Name3931,Surname3931,7.8
Name9638,Surname9638,7.8
Name7433,Surname7433,7.8
Name7462,Surname7462,7.8
Name3024,Surname3024,7.8
Name1990,Surname1990,7.8
Name7965,Surname7965,7.8
Name7297,Surname7297,7.8
Name4338,Surname4338,7.8
Name6680,Surname6680,7.8
Name6097,Surname6097,7.8
Name3524,Surname3524,7.8
Name2434,Surname2434,7.8
Name1394,Surname1394,7.8
Name9490,Surname9490,7.8
Name5008,Surname5008,7.8
Name2427,Surname2427,7.8
Name2503,Surname2503,7.8
Name1502,Surname1502,7.8
Name9462,Surname9462,7.8
Name6509,Surname6509,7.8
Name5365,Surname5365,7.8
Name1929,Surname1929,7.8
Name4049,Surname4049,7.8
Name7069,Surname7069,7.8
Name5320,Surname5320,7.8
Name8386,Surname8386,7.8
Name9092,Surname9092,7.8
Name2273,Surname2273,7.8
Name1930,Surname1930,7.8
Name6178,Surname6178,7.76
Name6430,Surname6430,7.76
Name1612,Surname1612,7.76
Name1601,Surname1601,7.76
Name6415,Surname6415,7.76
Name2009,Surname2009,7.76
Name4414,Surname4414,7.76
Name2982,Surname2982,7.76
Name1440,Surname1440,7.76
Name5497,Surname5497,7.76
Name3368,Surname3368,7.76
Name685,Surname685,7.76
Name9468,Surname9468,7.76
Name5409,Surname5409,7.76
Name9401,Surname9401,7.76
Name5540,Surname5540,7.76
Name2829,Surname2829,7.76
Name7168,Surname7168,7.76
Name5370,Surname5370,7.76
Name5547,Surname5547,7.76
Name2921,Surname2921,7.76
Name6861,Surname6861,7.76
Name5019,Surname5019,7.76
Name9537,Surname9537,7.76
Name5590,Surname5590,7.76
Name9355,Surname9355,7.76
Name4011,Surname4011,7.76
Name8620,Surname8620,7.76
Name3869,Surname3869,7.76
Name6772,Surname6772,7.76
Name8304,Surname8304,7.76
Name8303,Surname8303,7.76
Name1285,Surname1285,7.76
Name1276,Surname1276,7.76
Name6223,Surname6223,7.76
Name1259,Surname1259,7.76
Name9622,Surname9622,7.76
Name7472,Surname7472,7.76
Name3600,Surname3600,7.76
Name1090,Surname1090,7.76
Name8999,Surname8999,7.76
Name8987,Surname8987,7.76
Name7770,Surname7770,7.76
Name9796,Surname9796,7.76
Name9271,Surname9271,7.76
Name9002,Surname9002,7.76
Name9803,Surname9803,7.76
Name7821,Surname7821,7.76
Name6063,Surname6063,7.76
Name931,Surname931,7.76
Name3729,Surname3729,7.76
Name6621,Surname6621,7.76
Name5724,Surname5724,7.76
Name6439,Surname6439,7.76
Name5014,Surname5014,7.76
Name3716,Surname3716,7.76
Name2570,Surname2570,7.76
Name6107,Surname6107,7.76
Name9856,Surname9856,7.76
Name2628,Surname2628,7.72
Name9151,Surname9151,7.72
Name3833,Surname3833,7.72
Name4859,Surname4859,7.72
Name6924,Surname6924,7.72
Name1406,Surname1406,7.72
Name5433,Surname5433,7.72
Name1699,Surname1699,7.72
Name3302,Surname3302,7.72
Name1946,Surname1946,7.72
Name7345,Surname7345,7.72
Name4566,Surname4566,7.72
Name8516,Surname8516,7.72
Name2666,Surname2666,7.72
Name7299,Surname7299,7.72
Name8997,Surname8997,7.72
Name4187,Surname4187,7.72
Name9764,Surname9764,7.72
Name2471,Surname2471,7.72
Name8857,Surname8857,7.72
Name8885,Surname8885,7.72
Name3921,Surname3921,7.72
Name5879,Surname5879,7.72
Name3919,Surname3919,7.72
Name3351,Surname3351,7.72
Name4362,Surname4362,7.72
Name1696,Surname1696,7.72
Name3903,Surname3903,7.72
Name7999,Surname7999,7.72
Name1939,Surname1939,7.72
Name1871,Surname1871,7.72
Name8580,Surname8580,7.72
Name5944,Surname5944,7.72
Name442,Surname442,7.72
Name2059,Surname2059,7.72
Name5574,Surname5574,7.72
Name5305,Surname5305,7.72
Name4912,Surname4912,7.72
Name241,Surname241,7.72
Name8243,Surname8243,7.72
Name2681,Surname2681,7.72
Name4704,Surname4704,7.72
Name7661,Surname7661,7.72
Name142,Surname142,7.72
Name3827,Surname3827,7.72
Name8827,Surname8827,7.72
Name9751,Surname9751,7.72
Name8711,Surname8711,7.72
Name9671,Surname9671,7.72
Name1166,Surname1166,7.72
Name3645,Surname3645,7.72
Name6037,Surname6037,7.72
Name6056,Surname6056,7.72
Name2095,Surname2095,7.72
Name4400,Surname4400,7.72
Name4966,Surname4966,7.72
Name1119,Surname1119,7.72
Name1116,Surname1116,7.72
Name7572,Surname7572,7.72
Name8040,Surname8040,7.68
Name1354,Surname1354,7.68
Name9519,Surname9519,7.68
Name7673,Surname7673,7.68
Name5765,Surname5765,7.68
Name2701,Surname2701,7.68
Name5570,Surname5570,7.68
Name4229,Surname4229,7.68
Name4189,Surname4189,7.68
Name1112,Surname1112,7.68
Name9518,Surname9518,7.68
Name5833,Surname5833,7.68
Name4326,Surname4326,7.68
Name5119,Surname5119,7.68
Name9386,Surname9386,7.68
Name6716,Surname6716,7.68
Name2587,Surname2587,7.68
Name6134,Surname6134,7.68
Name6945,Surname6945,7.68
Name4731,Surname4731,7.68
Name7144,Surname7144,7.68
Name1724,Surname1724,7.68
Name5767,Surname5767,7.68
Name901,Surname901,7.68
Name3758,Surname3758,7.68
Name522,Surname522,7.68
Name1147,Surname1147,7.68
Name8753,Surname8753,7.68
Name1805,Surname1805,7.68
Name3270,Surname3270,7.68
Name9564,Surname9564,7.68
Name4777,Surname4777,7.68
Name3390,Surname3390,7.68
Name38,Surname38,7.68
Name2219,Surname2219,7.68
Name314,Surname314,7.68
Name766,Surname766,7.68
Name1554,Surname1554,7.68
Name2732,Surname2732,7.68
Name3260,Surname3260,7.68
Name6819,Surname6819,7.68
Name5667,Surname5667,7.68
Name7582,Surname7582,7.68
Name7066,Surname7066,7.68
Name2798,Surname2798,7.68
Name7951,Surname7951,7.68
Name4668,Surname4668,7.68
Name2867,Surname2867,7.68
Name8528,Surname8528,7.68
Name9546,Surname9546,7.68
Name9325,Surname9325,7.68
Name104,Surname104,7.68
Name2023,Surname2023,7.68
Name3804,Surname3804,7.68
Name5911,Surname5911,7.64
Name1035,Surname1035,7.64
Name9929,Surname9929,7.64
Name1135,Surname1135,7.64
Name8465,Surname8465,7.64
Name3582,Surname3582,7.64
Name8509,Surname8509,7.64
Name861,Surname861,7.64
Name959,Surname959,7.64
Name3286,Surname3286,7.64
Name7904,Surname7904,7.64
Name3853,Surname3853,7.64
Name907,Surname907,7.64
Name4943,Surname4943,7.64
Name5224,Surname5224,7.64
Name2338,Surname2338,7.64
Name3243,Surname3243,7.64
Name8277,Surname8277,7.64
Name2304,Surname2304,7.64
Name1853,Surname1853,7.64
Name2300,Surname2300,7.64
Name917,Surname917,7.64
Name7469,Surname7469,7.64
Name3001,Surname3001,7.64
Name7291,Surname7291,7.64
Name7004,Surname7004,7.64
Name5290,Surname5290,7.64
Name9643,Surname9643,7.64
Name4523,Surname4523,7.64
Name2658,Surname2658,7.64
Name733,Surname733,7.64
Name4865,Surname4865,7.64
Name1012,Surname1012,7.64
Name7876,Surname7876,7.64
Name65,Surname65,7.64
Name7878,Surname7878,7.64
Name1007,Surname1007,7.64
Name5396,Surname5396,7.64
Name880,Surname880,7.64
Name8010,Surname8010,7.64
Name8202,Surname8202,7.64
Name1322,Surname1322,7.64
Name3378,Surname3378,7.64
Name5501,Surname5501,7.64
Name8590,Surname8590,7.64
Name8749,Surname8749,7.64
Name4295,Surname4295,7.64
Name608,Surname608,7.64
Name516,Surname516,7.64
Name4661,Surname4661,7.64
Name6768,Surname6768,7.64
Name5649,Surname5649,7.64
Name6573,Surname6573,7.64
Name9256,Surname9256,7.64
Name2892,Surname2892,7.64
Name4046,Surname4046,7.64
Name741,Surname741,7.64
Name6447,Surname6447,7.64
Name2753,Surname2753,7.64
Name2065,Surname2065,7.64
Name1722,Surname1722,7.64
Name9204,Surname9204,7.64
Name3525,Surname3525,7.64
Name6662,Surname6662,7.64
Name6603,Surname6603,7.64
Name8544,Surname8544,7.64
Name299,Surname299,7.64
Name3407,Surname3407,7.64
Name1609,Surname1609,7.64
Name6787,Surname6787,7.64
Name6510,Surname6510,7.6
Name8608,Surname8608,7.6
Name9823,Surname9823,7.6
Name5293,Surname5293,7.6
Name8866,Surname8866,7.6
Name356,Surname356,7.6
Name3561,Surname3561,7.6
Name4879,Surname4879,7.6
Name1023,Surname1023,7.6
Name8766,Surname8766,7.6
Name3893,Surname3893,7.6
Name2148,Surname2148,7.6
Name5337,Surname5337,7.6
Name5346,Surname5346,7.6
Name7225,Surname7225,7.6
Name5952,Surname5952,7.6
Name4327,Surname4327,7.6
Name1783,Surname1783,7.6
Name6331,Surname6331,7.6
Name6888,Surname6888,7.6
Name5372,Surname5372,7.6
Name8791,Surname8791,7.6
Name5530,Surname5530,7.6
Name1380,Surname1380,7.6
Name8443,Surname8443,7.6
Name6080,Surname6080,7.6
Name7656,Surname7656,7.6
Name9726,Surname9726,7.6
Name8975,Surname8975,7.6
Name7690,Surname7690,7.6
Name5697,Surname5697,7.6
Name897,Surname897,7.6
Name9679,Surname9679,7.6
Name7549,Surname7549,7.6
Name4590,Surname4590,7.6
Name902,Surname902,7.6
Name7515,Surname7515,7.6
Name4965,Surname4965,7.6
Name5753,Surname5753,7.6
Name4363,Surname4363,7.6
Name819,Surname819,7.6
Name2464,Surname2464,7.6
Name2343,Surname2343,7.6
Name8280,Surname8280,7.6
Name9108,Surname9108,7.6
Name7760,Surname7760,7.6
Name7393,Surname7393,7.6
Name7766,Surname7766,7.6
Name6402,Surname6402,7.6
Name8065,Surname8065,7.6
Name411,Surname411,7.6
Name5647,Surname5647,7.6
Name7354,Surname7354,7.6
Name3336,Surname3336,7.6
Name6724,Surname6724,7.6
Name5472,Surname5472,7.6
Name9282,Surname9282,7.6
Name5425,Surname5425,7.6
Name994,Surname994,7.6
Name9158,Surname9158,7.6
Name8450,Surname8450,7.6
Name9171,Surname9171,7.6
Name7905,Surname7905,7.6
Name6812,Surname6812,7.56
Name244,Surname244,7.56
Name4341,Surname4341,7.56
Name6717,Surname6717,7.56
Name186,Surname186,7.56
Name8435,Surname8435,7.56
Name7961,Surname7961,7.56
Name5342,Surname5342,7.56
Name556,Surname556,7.56
Name5522,Surname5522,7.56
Name8561,Surname8561,7.56
Name3439,Surname3439,7.56
Name8852,Surname8852,7.56
Name8558,Surname8558,7.56
Name421,Surname421,7.56
Name6410,Surname6410,7.56
Name8397,Surname8397,7.56
Name6700,Surname6700,7.56
Name2433,Surname2433,7.56
Name1764,Surname1764,7.56
Name23,Surname23,7.56
Name7945,Surname7945,7.56
Name4004,Surname4004,7.56
Name2662,Surname2662,7.56
Name9886,Surname9886,7.56
Name3519,Surname3519,7.56
Name6600,Surname6600,7.56
Name7043,Surname7043,7.56
Name3812,Surname3812,7.56
Name7747,Surname7747,7.56
Name3555,Surname3555,7.56
Name983,Surname983,7.56
Name1329,Surname1329,7.56
Name9619,Surname9619,7.56
Name7323,Surname7323,7.56
Name6328,Surname6328,7.56
Name6528,Surname6528,7.56
Name3120,Surname3120,7.56
Name5777,Surname5777,7.56
Name5679,Surname5679,7.56
Name2872,Surname2872,7.56
Name6505,Surname6505,7.56
Name8054,Surname8054,7.56
Name1967,Surname1967,7.56
Name7000,Surname7000,7.56
Name7188,Surname7188,7.56
Name7181,Surname7181,7.56
Name92,Surname92,7.56
Name5803,Surname5803,7.56
Name6004,Surname6004,7.56
Name4637,Surname4637,7.56
Name9457,Surname9457,7.56
Name3262,Surname3262,7.56
Name6255,Surname6255,7.56
Name8499,Surname8499,7.56
Name1283,Surname1283,7.56
Name1945,Surname1945,7.56
Name4495,Surname4495,7.56
Name3076,Surname3076,7.56
Name7631,Surname7631,7.56
Name3862,Surname3862,7.56
Name4734,Surname4734,7.56
Name6726,Surname6726,7.56
Name8785,Surname8785,7.56
Name4106,Surname4106,7.52
Name4978,Surname4978,7.52
Name8354,Surname8354,7.52
Name3675,Surname3675,7.52
Name3323,Surname3323,7.52
Name2594,Surname2594,7.52
Name3964,Surname3964,7.52
Name7317,Surname7317,7.52
Name7532,Surname7532,7.52
Name6352,Surname6352,7.52
Name4913,Surname4913,7.52
Name4961,Surname4961,7.52
Name1489,Surname1489,7.52
Name5434,Surname5434,7.52
Name893,Surname893,7.52
Name9621,Surname9621,7.52
Name8726,Surname8726,7.52
Name385,Surname385,7.52
Name7627,Surname7627,7.52
Name5022,Surname5022,7.52
Name1238,Surname1238,7.52
Name8401,Surname8401,7.52
Name8402,Surname8402,7.52
Name5182,Surname5182,7.52
Name1642,Surname1642,7.52
Name3930,Surname3930,7.52
Name2163,Surname2163,7.52
Name5773,Surname5773,7.52
Name8905,Surname8905,7.52
Name3051,Surname3051,7.52
Name3087,Surname3087,7.52
Name433,Surname433,7.52
Name432,Surname432,7.52
Name2344,Surname2344,7.52
Name3585,Surname3585,7.52
Name4938,Surname4938,7.52
Name5698,Surname5698,7.52
Name2426,Surname2426,7.52
Name758,Surname758,7.52
Name6684,Surname6684,7.52
Name4501,Surname4501,7.52
Name3318,Surname3318,7.52
Name2180,Surname2180,7.52
Name4512,Surname4512,7.52
Name4457,Surname4457,7.52
Name1795,Surname1795,7.52
Name5953,Surname5953,7.52
Name4769,Surname4769,7.52
Name8080,Surname8080,7.52
Name3565,Surname3565,7.52
Name5731,Surname5731,7.52
Name3462,Surname3462,7.48
Name8585,Surname8585,7.48
Name2174,Surname2174,7.48
Name5114,Surname5114,7.48
Name6547,Surname6547,7.48
Name372,Surname372,7.48
Name8020,Surname8020,7.48
Name7471,Surname7471,7.48
Name2341,Surname2341,7.48
Name1245,Surname1245,7.48
Name3580,Surname3580,7.48
Name3624,Surname3624,7.48
Name3425,Surname3425,7.48
Name3843,Surname3843,7.48
Name5504,Surname5504,7.48
Name6543,Surname6543,7.48
Name6568,Surname6568,7.48
Name5174,Surname5174,7.48
Name8777,Surname8777,7.48
Name671,Surname671,7.48
Name1532,Surname1532,7.48
Name1735,Surname1735,7.48
Name6648,Surname6648,7.48
Name409,Surname409,7.48
Name8810,Surname8810,7.48
Name583,Surname583,7.48
Name7119,Surname7119,7.48
Name2038,Surname2038,7.48
Name5007,Surname5007,7.48
Name6324,Surname6324,7.48
Name5485,Surname5485,7.48
Name9286,Surname9286,7.48
Name645,Surname645,7.48
Name7149,Surname7149,7.48
Name9201,Surname9201,7.48
Name2763,Surname2763,7.48
Name1970,Surname1970,7.48
Name9597,Surname9597,7.48
Name519,Surname519,7.48
Name8991,Surname8991,7.48
Name4350,Surname4350,7.48
Name2373,Surname2373,7.48
Name9046,Surname9046,7.48
Name390,Surname390,7.48
Name7306,Surname7306,7.48
Name988,Surname988,7.48
Name8616,Surname8616,7.48
Name9260,Surname9260,7.48
Name6826,Surname6826,7.48
Name634,Surname634,7.48
Name4125,Surname4125,7.48
Name7038,Surname7038,7.44
Name6199,Surname6199,7.44
Name4664,Surname4664,7.44
Name6588,Surname6588,7.44
Name1851,Surname1851,7.44
Name6460,Surname6460,7.44
Name1447,Surname1447,7.44
Name1120,Surname1120,7.44
Name5046,Surname5046,7.44
Name9950,Surname9950,7.44
Name7213,Surname7213,7.44
Name2888,Surname2888,7.44
Name531,Surname531,7.44
Name8601,Surname8601,7.44
Name5589,Surname5589,7.44
Name9048,Surname9048,7.44
Name7173,Surname7173,7.44
Name9553,Surname9553,7.44
Name8782,Surname8782,7.44
Name9439,Surname9439,7.44
Name6714,Surname6714,7.44
Name1855,Surname1855,7.44
Name859,Surname859,7.44
Name7860,Surname7860,7.44
Name8328,Surname8328,7.44
Name4388,Surname4388,7.44
Name8588,Surname8588,7.44
Name1733,Surname1733,7.44
Name9670,Surname9670,7.44
Name8109,Surname8109,7.44
Name4535,Surname4535,7.44
Name456,Surname456,7.44
Name1759,Surname1759,7.44
Name3083,Surname3083,7.44
Name1344,Surname1344,7.44
Name6201,Surname6201,7.44
Name2002,Surname2002,7.44
Name3444,Surname3444,7.44
Name113,Surname113,7.44
Name4339,Surname4339,7.44
Name9695,Surname9695,7.44
Name5885,Surname5885,7.44
Name5700,Surname5700,7.44
Name4051,Surname4051,7.44
Name7551,Surname7551,7.44
Name6012,Surname6012,7.44
Name1374,Surname1374,7.44
Name4500,Surname4500,7.44
Name7902,Surname7902,7.44
Name9846,Surname9846,7.44
Name3980,Surname3980,7.44
Name3186,Surname3186,7.44
Name8411,Surname8411,7.44
Name3324,Surname3324,7.44
Name9956,Surname9956,7.44
Name4201,Surname4201,7.44
Name3415,Surname3415,7.44
Name8636,Surname8636,7.44
Name2189,Surname2189,7.44
Name1426,Surname1426,7.44
Name166,Surname166,7.44
Name5241,Surname5241,7.44
Name8270,Surname8270,7.4
Name7086,Surname7086,7.4
Name5657,Surname5657,7.4
Name1454,Surname1454,7.4
Name8394,Surname8394,7.4
Name2473,Surname2473,7.4
Name5580,Surname5580,7.4
Name1229,Surname1229,7.4
Name6976,Surname6976,7.4
Name550,Surname550,7.4
Name149,Surname149,7.4
Name9197,Surname9197,7.4
Name2055,Surname2055,7.4
Name7148,Surname7148,7.4
Name9083,Surname9083,7.4
Name5719,Surname5719,7.4
Name4251,Surname4251,7.4
Name2766,Surname2766,7.4
Name4834,Surname4834,7.4
Name4981,Surname4981,7.4
Name9728,Surname9728,7.4
Name6090,Surname6090,7.4
Name8152,Surname8152,7.4
Name7612,Surname7612,7.4
Name3976,Surname3976,7.4
Name3131,Surname3131,7.4
Name5638,Surname5638,7.4
Name2493,Surname2493,7.4
Name2787,Surname2787,7.4
Name3486,Surname3486,7.4
Name8097,Surname8097,7.4
Name2457,Surname2457,7.4
Name9192,Surname9192,7.4
Name5785,Surname5785,7.4
Name5196,Surname5196,7.4
Name4880,Surname4880,7.4
Name1715,Surname1715,7.4
Name7400,Surname7400,7.4
Name4753,Surname4753,7.4
Name3146,Surname3146,7.4
Name6748,Surname6748,7.4
Name3141,Surname3141,7.4
Name7063,Surname7063,7.4
Name8492,Surname8492,7.4
Name2768,Surname2768,7.4
Name6732,Surname6732,7.4
Name5783,Surname5783,7.4
Name8035,Surname8035,7.4
Name9131,Surname9131,7.4
Name4868,Surname4868,7.4
Name1896,Surname1896,7.4
Name8321,Surname8321,7.4
Name5695,Surname5695,7.4
Name6487,Surname6487,7.4
Name4383,Surname4383,7.4
Name6805,Surname6805,7.4
Name5602,Surname5602,7.4
Name6527,Surname6527,7.4
Name4662,Surname4662,7.4
Name8051,Surname8051,7.36
Name2577,Surname2577,7.36
Name9781,Surname9781,7.36
Name8775,Surname8775,7.36
Name4193,Surname4193,7.36
Name1902,Surname1902,7.36
Name6163,Surname6163,7.36
Name8796,Surname8796,7.36
Name320,Surname320,7.36
Name7850,Surname7850,7.36
Name6106,Surname6106,7.36
Name3171,Surname3171,7.36
Name3039,Surname3039,7.36
Name8359,Surname8359,7.36
Name3081,Surname3081,7.36
Name5284,Surname5284,7.36
Name3874,Surname3874,7.36
Name185,Surname185,7.36
Name466,Surname466,7.36
Name376,Surname376,7.36
Name4216,Surname4216,7.36
Name4217,Surname4217,7.36
Name4122,Surname4122,7.36
Name160,Surname160,7.36
Name158,Surname158,7.36
Name2870,Surname2870,7.36
Name43,Surname43,7.36
Name4027,Surname4027,7.36
Name2966,Surname2966,7.36
Name2810,Surname2810,7.36
Name7007,Surname7007,7.36
Name2890,Surname2890,7.36
Name4349,Surname4349,7.36
Name2196,Surname2196,7.36
Name9418,Surname9418,7.36
Name9454,Surname9454,7.36
Name3495,Surname3495,7.36
Name7127,Surname7127,7.36
Name5294,Surname5294,7.36
Name3981,Surname3981,7.36
Name7180,Surname7180,7.36
Name4549,Surname4549,7.36
Name7200,Surname7200,7.36
Name1522,Surname1522,7.36
Name9529,Surname9529,7.36
Name9133,Surname9133,7.36
